event_type,timestamp,node_id,node_addr,packet_id,source,dest,data_value,next_hop,routing_option,previous_hop
ROUTE,3649.437634,24,"[1,1]",98_7,"[25,1]","[34,2]",27.321661,"[1,4]",Down Tree,24
ROUTE,3649.437722,23,"[1,4]",98_7,"[25,1]","[34,2]",27.321661,"[6,1]",Cluster Routing Router Gateway 2,24
ROUTE,3649.437817,22,"[6,1]",98_7,"[25,1]","[34,2]",27.321661,"[6,4]",Down Tree,22
ROUTE,3649.437916,31,"[6,4]",98_7,"[25,1]","[34,2]",27.321661,"[14,2]",Cluster Routing Router Gateway 2,22
ROUTE,3649.438008,40,"[14,2]",98_7,"[25,1]","[34,2]",27.321661,"[14,4]",Down Tree,40
ROUTE,3649.438106,50,"[14,4]",98_7,"[25,1]","[34,2]",27.321661,"[21,2]",Down Tree,50
ROUTE,3649.438217,61,"[21,2]",98_7,"[25,1]","[34,2]",27.321661,"[27,1]",Cluster Routing Router Gateway 2,50
ROUTE,3649.438319,71,"[27,1]",98_7,"[25,1]","[34,2]",27.321661,"[34,254]",Cluster Routing Cluster,71
ROUTE,3649.438417,82,"[27,2]",98_7,"[25,1]","[34,2]",27.321661,"[34,2]",Cluster Routing Cluster,82
RECEIVE,3649.438534,93,"[34,2]",98_7,"[25,1]","[34,2]",27.321661,,,82
SEND,3655.520926,10,"[18,2]",10_15,"[18,2]","[16,4]",19.614859,,,
SEND,3658.531520,86,"[29,3]",86_7,"[29,3]","[12,3]",17.307496,,,
SEND,3659.398650,9,"[5,3]",9_6,"[5,3]","[19,2]",18.305087,,,
ROUTE,3659.398650,9,"[5,3]",9_6,"[5,3]","[19,2]",18.305087,"[5,254]",Up Tree,9
ROUTE,3659.398757,18,"[5,2]",9_6,"[5,3]","[19,2]",18.305087,"[2,4]",Up Tree,18
ROUTE,3659.398841,28,"[2,4]",9_6,"[5,3]","[19,2]",18.305087,"[2,254]",Cluster Routing Router Gateway,18
ROUTE,3659.398955,37,"[2,1]",9_6,"[5,3]","[19,2]",18.305087,"[1,3]",Cluster Routing Cluster,37
ROUTE,3659.399072,26,"[1,3]",9_6,"[5,3]","[19,2]",18.305087,"[19,2]",Cluster Routing Cluster,26
RECEIVE,3659.399171,15,"[19,2]",9_6,"[5,3]","[19,2]",18.305087,,,26
SEND,3662.807610,57,"[4,2]",57_19,"[4,2]","[23,1]",40.303701,,,
SEND,3664.146536,91,"[33,1]",91_6,"[33,1]","[4,2]",23.953427,,,
ROUTE,3664.146536,91,"[33,1]",91_6,"[33,1]","[4,2]",23.953427,"[33,254]",Up Tree,91
ROUTE,3664.146600,81,"[26,3]",91_6,"[33,1]","[4,2]",23.953427,"[26,254]",Up Tree,81
ROUTE,3664.146708,70,"[26,1]",91_6,"[33,1]","[4,2]",23.953427,"[21,1]",Up Tree,70
ROUTE,3664.146776,60,"[21,1]",91_6,"[33,1]","[4,2]",23.953427,"[21,254]",Cluster Routing Router Gateway,70
ROUTE,3664.146837,50,"[14,4]",91_6,"[33,1]","[4,2]",23.953427,"[14,254]",Up Tree,50
ROUTE,3664.146935,40,"[14,2]",91_6,"[33,1]","[4,2]",23.953427,"[6,4]",Up Tree,40
ROUTE,3664.147027,31,"[6,4]",91_6,"[33,1]","[4,2]",23.953427,"[6,254]",Cluster Routing Router Gateway,40
ROUTE,3664.147126,22,"[6,1]",91_6,"[33,1]","[4,2]",23.953427,"[1,4]",Up Tree,22
ROUTE,3664.147220,23,"[1,4]",91_6,"[33,1]","[4,2]",23.953427,"[1,254]",Cluster Routing Router Gateway,22
ROUTE,3664.147309,24,"[1,1]",91_6,"[33,1]","[4,2]",23.953427,"[1,3]",Down Tree,24
ROUTE,3664.147421,26,"[1,3]",91_6,"[33,1]","[4,2]",23.953427,"[2,1]",Cluster Routing Router Gateway 2,24
ROUTE,3664.147539,37,"[2,1]",91_6,"[33,1]","[4,2]",23.953427,"[2,2]",Cluster Routing Cluster,37
SEND,3688.493009,42,"[16,4]",42_7,"[16,4]","[3,1]",42.274875,,,
ROUTE,3688.493009,42,"[16,4]",42_7,"[16,4]","[3,1]",42.274875,"[3,1]",Cluster Routing Cluster,42
