node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
47,647.215659,572.256376,488.437176,437.418420,398.899872,377.285979,322.769369,315.523653,305.540532,352.744828,581.306782,537.082100,459.908116,408.255842,315.465564,291.621359,229.139219,225.681714,262.720320,256.180445,564.955199,503.868572,436.796891,349.985113,280.329417,230.827300,197.407928,159.969676,184.197587,230.737673,542.659157,464.962666,389.213752,332.173644,239.755314,190.370810,131.061495,91.750126,136.847833,170.185995,509.543848,429.186041,360.764560,304.307321,226.464704,163.354522,57.853043,0.000000,90.016271,144.531345,542.414079,446.286634,375.764665,282.031778,222.789553,167.935352,91.449577,46.696617,75.073016,158.401075,517.195457,444.875850,378.306963,306.984455,255.486626,196.839246,143.607786,130.621698,175.215833,217.930002,534.370757,454.756380,400.036358,363.555591,294.877363,221.683213,221.319590,224.261858,226.644536,285.552245,575.243853,507.073462,448.496304,406.681567,337.971984,323.518227,266.141255,293.970044,327.499657,344.091840,617.981698,520.044016,487.883570,437.093405,410.724858,386.054943,368.488157,377.694628,368.146244,420.005044
48,722.808161,644.588793,556.811581,498.761691,455.415890,415.877462,352.007542,324.336073,298.520294,320.061754,660.456577,615.251225,533.353362,477.556259,376.633652,348.634430,261.039331,233.622699,250.738551,219.732354,647.450578,586.042493,516.430667,426.275054,349.069909,291.006701,249.885162,174.540761,166.433640,181.147968,629.130095,551.133433,472.889334,416.677936,319.115091,271.263876,191.469557,132.895782,102.625418,93.968805,598.653160,518.295502,449.608020,393.135761,313.810943,252.351130,139.661077,90.016271,0.000000,56.531174,632.412260,536.208699,465.652099,371.373121,312.390141,255.007423,175.815076,110.806267,59.055900,87.351931,606.598828,534.248061,465.337532,394.702822,341.836652,273.461897,207.929404,142.757889,165.958466,159.141678,621.945427,540.006785,481.561991,445.090319,367.162469,283.113939,270.186872,241.876264,212.742959,256.077412,660.464611,589.306893,526.328754,478.486261,400.067994,375.520889,300.589902,301.707619,313.259664,318.195496,698.373124,597.603679,557.795072,501.857810,463.317637,433.500293,397.573907,385.734419,358.402706,394.789307
49,778.314766,699.456880,610.851128,551.037455,506.436784,461.008487,394.388095,358.398288,325.364233,330.409913,716.602519,671.274996,588.599002,531.996127,429.443873,400.524538,306.448465,270.586133,276.944976,232.576775,703.936624,642.517385,572.699847,482.172817,403.799489,344.227359,301.760823,217.611535,195.678964,187.254077,685.494232,607.529855,529.420503,473.188443,375.496864,327.768700,246.020432,185.972566,132.499408,86.059703,654.045919,573.683770,505.170530,448.696978,369.908728,307.764488,196.077465,144.531345,56.531174,0.000000,685.612343,590.458871,518.397396,423.035984,364.690000,304.681059,224.912437,156.615232,91.411626,51.302401,657.984047,585.658381,513.739552,444.129934,390.143412,315.460082,245.172613,159.672665,165.744688,122.280178,670.589247,586.317019,524.778993,488.541555,404.629879,315.638388,295.853163,250.736592,203.953662,233.605580,706.411405,632.630519,566.294192,514.302996,430.272060,399.768779,316.416230,301.077068,298.113847,295.298186,739.705551,636.964503,591.586258,532.503082,486.322691,453.683211,406.966516,382.268780,344.521101,370.113009
50,383.054551,385.670003,398.752365,443.173711,468.020615,556.175365,579.464158,644.992906,684.778589,779.244618,309.465799,309.065555,348.972782,382.737505,439.797046,462.520114,553.734582,614.210807,674.532952,719.841494,255.622286,250.131228,285.855234,336.982052,407.051454,460.012434,494.742585,585.651099,646.823138,723.363388,175.783647,187.557933,252.289603,274.132094,369.292805,395.770452,495.505916,545.812378,643.067929,703.442181,97.944473,142.004997,202.413683,252.432143,333.964121,384.121607,499.893408,542.414079,632.412260,685.612343,0.000000,102.411032,167.526489,264.508221,321.228102,384.895368,463.167814,532.271250,600.380839,686.773540,60.967157,111.391752,203.237093,254.225396,309.216360,402.291044,473.963096,580.602365,623.628023,721.670956,124.103479,187.643290,256.331534,272.033126,370.261046,448.434726,492.493430,581.885391,652.843048,717.507752,186.718437,227.563630,285.250007,345.371045,418.252610,471.224445,538.679549,628.324105,705.618220,746.572574,283.682938,290.895102,364.616047,400.142571,475.930882,499.687667,579.764735,663.203702,716.094420,796.290071
51,358.843926,338.795588,329.890370,361.950092,380.189736,462.757119,481.281002,544.814465,583.372538,677.278278,278.105852,262.639978,277.113546,299.029311,343.402313,364.161217,451.985362,511.984706,572.336925,617.457160,228.898240,199.447589,210.509301,243.698434,307.648794,358.502601,392.519529,483.359349,544.638891,621.423362,157.428856,124.034369,162.834636,174.810844,267.094318,293.569831,393.521663,444.800800,542.226450,604.146153,80.344054,49.444809,100.242310,150.418429,232.437991,285.349666,401.236663,446.286634,536.208699,590.458871,102.411032,0.000000,83.608775,177.624826,229.392475,295.789711,371.446288,439.893365,507.698152,594.966007,110.508193,80.720609,153.762194,179.592652,230.003205,324.076618,391.501584,495.631718,541.255899,634.630939,171.444674,182.478347,227.499867,229.375547,313.097825,378.168426,422.404262,508.887664,574.816846,641.229572,240.074545,244.804514,275.064020,319.132896,372.096973,420.259685,474.363602,562.153262,636.982327,675.779373,332.292279,305.227674,360.583895,379.154391,442.898113,459.655044,529.959367,607.000631,652.621790,731.317986
52,422.975059,389.656943,361.772353,377.162464,384.297958,453.527163,459.436676,514.904831,547.094263,636.334324,341.355114,317.514041,308.690800,313.716988,330.663013,344.780247,415.199303,469.824114,529.934357,567.832008,296.963178,256.049333,243.598556,244.613056,286.809810,325.481018,352.259970,432.846464,492.219031,566.410173,233.412888,181.240394,181.460433,165.351025,231.206215,245.030345,340.720380,385.954747,482.113231,539.238558,163.105655,101.655983,89.471608,109.154861,180.239301,221.014348,335.589724,375.764665,465.652099,518.397396,167.526489,83.608775,0.000000,97.380688,153.780361,217.634953,295.645960,364.744770,432.854619,519.299376,144.474023,75.061511,85.637249,96.050150,146.888608,241.099325,309.914279,415.305458,459.893902,555.540843,180.506683,145.852745,164.864932,157.405217,231.856723,294.560864,338.795744,425.451494,492.218070,558.335042,241.187786,215.525209,221.450939,252.233821,293.859952,339.839391,390.995371,478.593482,553.378226,592.260311,320.436634,267.481056,306.078701,313.200856,369.220645,382.733955,449.214900,524.546156,569.175181,647.758101
53,481.303277,433.221700,385.139322,380.570716,374.396367,424.530778,415.536838,460.083297,484.501051,567.356502,401.286000,369.099279,335.425850,321.189028,304.599762,309.653227,355.663051,402.542436,461.086608,490.935350,364.302914,313.469739,278.365026,244.216165,254.861538,275.062489,291.396607,357.382860,413.604685,484.301406,312.521488,246.628810,211.866366,169.825041,186.737347,181.469063,265.511660,302.759031,396.165261,448.691470,253.296070,179.574439,128.882293,97.586760,121.096247,137.853836,246.578662,282.031778,371.373121,423.035984,264.508221,177.624826,97.380688,0.000000,59.621942,120.387268,199.056365,268.229034,336.316709,422.352221,235.226256,162.878666,107.477847,42.405675,57.866808,148.505445,213.904122,318.326744,363.634685,458.226469,256.020034,189.277997,164.440773,137.290848,166.480550,208.000626,251.200730,334.307153,397.730012,464.524688,305.293914,254.038820,226.209333,227.802265,236.132416,272.385103,307.408825,391.912922,464.181416,501.426157,367.327434,289.572610,299.949968,285.327337,320.727552,325.134828,377.976919,445.451717,483.553419,560.421352
54,502.577302,445.977841,386.708649,370.065843,355.948765,393.273904,375.821082,413.779069,434.074607,513.605173,425.129007,388.518368,340.844542,315.475534,278.796738,277.965079,308.258493,350.547201,407.916059,434.351356,393.757477,338.291750,291.371234,238.306984,227.905181,235.159361,244.591905,302.017831,356.674025,426.049465,350.861764,279.033763,227.308763,175.440721,156.763817,137.859174,211.286715,244.713325,337.099756,389.069922,300.551831,222.560921,161.109590,112.513166,89.813319,82.549824,187.167587,222.789553,312.390141,364.690000,321.228102,229.392475,153.780361,59.621942,0.000000,67.477442,142.325659,211.220421,279.286597,366.101473,294.436953,222.153267,163.424722,92.155673,61.477586,116.452396,169.006503,268.304412,315.813904,405.636388,315.207839,244.499955,208.428061,176.023887,170.119210,182.368030,221.826030,297.164377,353.819930,421.399830,362.585513,306.157732,267.942660,255.370399,240.134307,265.535304,281.594386,360.264220,428.242129,462.839911,419.863233,335.463559,333.484235,307.642752,327.651266,324.739567,363.764845,421.902540,452.052396,526.119040
55,562.848085,501.894027,435.848559,409.702417,388.286723,409.843510,380.692060,406.410312,417.908326,488.394964,487.029073,448.582240,393.391944,360.431287,305.672736,297.690512,301.612313,332.485433,385.680996,401.663247,458.064149,401.181619,349.289083,285.550663,256.016588,245.398389,242.051543,276.004891,323.952268,386.765628,417.693590,344.825601,287.683884,232.740743,187.299690,151.749115,192.985465,210.224332,294.235925,337.842195,367.924961,290.033690,227.814056,176.720623,130.223518,82.875174,145.314446,167.935352,255.007423,304.681059,384.895368,295.789711,217.634953,120.387268,67.477442,0.000000,79.769093,148.635170,216.515979,302.064575,353.749519,281.564162,210.510292,139.717235,87.607422,68.858431,103.199438,200.846659,248.406079,338.841459,366.955715,287.032529,236.042543,200.068970,155.593209,133.098770,166.452356,234.085355,287.205729,354.893197,407.452113,341.456878,289.267046,259.742237,218.549491,230.520630,227.370483,300.107354,364.910523,398.026263,453.798627,360.184381,341.504189,303.002285,304.634714,293.938513,317.994476,367.100089,391.251085,463.290755
56,612.153143,544.337911,469.226252,430.877596,400.854948,402.350212,360.461422,371.184401,372.625524,432.289492,540.167270,498.748136,432.633770,390.152067,315.372822,299.359402,271.887602,288.014460,334.775372,339.741770,516.563783,457.268652,397.655155,321.318717,270.653153,240.100298,221.930634,225.346688,263.899834,318.982485,483.729225,408.133848,341.531363,284.181142,212.033041,165.094065,159.597654,154.263411,224.997024,261.327724,440.524857,361.095581,295.379232,240.584515,174.525856,109.391327,88.024597,91.449577,175.815076,224.912437,463.167814,371.446288,295.645960,199.056365,142.325659,79.769093,0.000000,69.172671,137.269524,223.782992,433.354980,361.100172,289.578653,219.332630,166.027580,107.614606,74.986882,135.893978,186.381826,265.839401,446.290644,364.475927,308.604128,272.116374,206.715623,145.457095,159.228031,197.179946,231.848019,298.683916,484.985102,415.745970,357.363743,317.837402,256.302426,251.036929,215.249515,268.615147,321.696215,348.853478,526.532337,428.900670,399.573355,352.066672,335.182868,315.578381,316.098928,345.885136,354.935088,419.753106
57,665.575527,593.792762,513.496210,467.312586,431.686245,417.194866,365.542667,361.439516,352.233617,398.114800,596.455062,553.526292,481.309834,433.368255,346.877816,325.547193,272.392311,272.053420,309.328985,300.541004,576.185402,515.900564,452.435246,370.058581,307.704525,264.451570,235.388106,206.374132,230.094725,272.301656,547.643920,471.028809,400.157523,342.561855,258.864996,209.362960,168.443740,136.976844,179.512005,201.526835,507.694628,427.837935,361.034890,305.345622,233.448671,167.548296,88.676138,46.696617,110.806267,156.615232,532.271250,439.893365,364.744770,268.229034,211.220421,148.635170,69.172671,0.000000,68.113174,155.074904,502.378170,430.164243,357.125258,287.671214,233.529890,162.783800,101.163081,90.711548,139.348060,202.040964,513.974347,430.249819,370.802293,334.347099,257.893709,178.983136,175.487812,179.204365,189.794776,252.566704,550.561840,478.584837,415.773820,369.668546,296.150160,278.746412,219.444674,249.832324,288.340890,308.514777,587.581641,487.139933,449.934280,396.608331,366.344184,340.627935,321.807125,332.900830,327.212669,383.204772
58,721.958205,647.305526,563.407031,511.407459,471.725340,443.902382,384.856800,366.711350,346.868073,376.064358,655.332333,611.407026,534.932523,483.249613,389.152080,364.202773,291.462755,275.135340,300.253949,275.811116,637.669817,576.837962,510.848262,424.832967,355.161825,303.905290,267.852250,211.514009,216.223652,239.251234,612.346716,535.168383,461.621015,404.241556,314.300464,264.746379,203.091298,154.050828,155.226564,152.324378,574.685478,494.622931,427.251144,371.189074,296.561849,231.468889,132.917255,75.073016,59.055900,91.411626,600.380839,507.698152,432.854619,336.316709,279.286597,216.515979,137.269524,68.113174,0.000000,87.673993,570.238160,498.078914,423.779670,355.022737,300.415911,224.049751,154.291629,84.600010,114.882257,142.880479,580.578666,495.374512,433.373602,397.151247,314.024203,226.951226,211.737198,184.536285,165.001892,217.397549,615.314841,541.221728,475.180383,424.410068,343.189669,316.994930,241.660544,247.269293,267.108919,278.057388,648.417339,546.009431,502.670055,445.274986,404.676645,374.535430,339.359704,331.819550,310.642419,354.802162
59,804.157920,727.556206,641.222886,584.901769,542.231416,502.911227,438.194167,406.226322,375.208792,381.663164,739.376484,694.873851,615.669965,561.514823,462.548794,435.168032,348.011447,317.004024,326.802424,283.855555,723.339027,662.268881,594.897517,506.898005,432.870185,376.780576,336.596681,260.591217,244.409326,238.493587,699.581425,622.222838,547.520069,490.359477,397.529070,348.424747,276.297373,219.452840,180.328551,137.078429,662.340871,582.293861,514.903772,458.802319,383.506236,318.793242,215.160123,158.401075,87.351931,51.302401,686.773540,594.966007,519.299376,422.352221,366.101473,302.064575,223.782992,155.074904,87.673993,0.000000,655.075540,583.168000,506.164787,438.944196,383.710108,301.480214,227.838627,129.026779,122.665422,73.265928,662.476703,574.937830,509.518118,473.896848,383.808308,291.341299,265.876512,209.918890,155.599216,182.311484,693.877652,616.805716,546.724201,490.587603,401.988419,366.866338,278.647982,254.581736,247.375609,244.002789,720.873550,616.276773,565.318075,503.699052,451.642447,417.234020,364.274908,334.117488,293.865867,318.948409
60,436.709726,431.987453,434.849739,471.364296,490.659609,572.721282,588.789878,649.790274,685.605959,777.156477,360.400103,354.815482,383.033014,408.848646,452.493826,471.879611,553.583343,610.812415,671.157358,711.372792,307.160985,293.283525,317.298467,354.016262,414.613127,461.419019,492.022102,576.392288,636.224241,710.787756,227.627447,223.406558,273.184796,282.923622,367.902985,387.340291,484.546201,530.428613,626.502497,682.650904,143.764986,159.274531,204.757900,245.915314,323.096027,365.331378,479.282057,517.195457,606.598828,657.984047,60.967157,110.508193,144.474023,235.226256,294.436953,353.749519,433.354980,502.378170,570.238160,655.075540,0.000000,72.355174,155.967259,216.566537,272.180024,362.245595,435.785781,543.265956,583.968450,685.144295,68.232087,127.944580,199.479815,218.708948,319.941415,402.966883,446.410419,536.567604,610.027111,673.260477,135.879629,167.098788,224.845284,286.615151,363.435064,417.403288,489.388885,579.262397,657.316406,699.161158,232.088065,230.554644,303.663957,340.252445,417.526620,442.626797,524.867923,609.981803,665.425741,745.962421
61,438.500780,419.385363,406.746664,432.745154,445.713086,520.987361,530.986700,588.423974,621.621675,711.301673,358.197441,343.346491,353.539569,369.120132,398.768077,415.164318,489.626489,544.787619,604.934653,642.735269,308.054627,280.151486,286.761909,306.210391,357.248702,399.100487,426.965617,507.770798,566.923013,640.671328,233.517118,204.542031,232.498384,229.801296,304.865191,320.078073,415.568102,459.784565,555.379068,610.669465,150.028171,126.144985,150.171134,182.178543,255.300282,294.238389,407.507884,444.875850,534.248061,585.658381,111.391752,80.720609,75.061511,162.878666,222.153267,281.564162,361.100172,430.164243,498.078914,583.168000,72.355174,0.000000,92.261601,145.539408,201.145618,292.738933,365.530100,472.792964,514.526164,614.476606,107.161649,101.939558,154.426279,164.063102,259.496359,337.173748,381.174086,470.713067,542.381691,606.630665,171.589015,164.673081,196.534540,246.319440,310.517720,362.256443,427.432753,517.012317,594.234625,635.192242,258.112021,224.549043,281.521612,304.842149,374.177899,394.763339,471.507033,553.392040,605.072709,685.153555
62,506.705265,475.254476,445.917161,456.829909,459.482071,520.588615,517.870260,565.809844,591.621549,674.824571,425.127695,402.731368,393.092684,394.039340,398.235953,407.723276,462.084544,509.968461,568.564447,597.574095,379.001604,340.833428,328.636935,321.570616,350.796655,378.721438,397.832780,464.518778,519.998593,589.301886,310.848779,265.337684,265.267618,241.850778,287.018821,287.711111,372.854111,408.103809,499.522868,547.762411,232.673632,184.329811,172.097164,175.117457,225.052476,244.677411,349.073724,378.306963,465.337532,513.739552,203.237093,153.762194,85.637249,107.477847,163.424722,210.510292,289.578653,357.125258,423.779670,506.164787,155.967259,92.261601,0.000000,72.042009,123.630391,208.140632,282.478692,389.955448,429.116272,531.895983,156.850989,81.801503,79.252874,75.617740,167.234937,247.055190,290.650699,380.693040,454.142655,517.302856,199.265008,147.951782,137.369823,167.609652,220.155260,270.746489,335.468968,425.172215,502.697396,544.046496,260.473517,190.413964,221.010606,228.440259,289.145607,306.478149,380.298471,461.305822,512.897094,593.055875
63,506.235213,463.227509,420.401270,419.724474,415.331040,466.873671,457.692711,501.169026,524.234996,605.346963,425.217876,396.033377,369.540592,359.319486,346.681416,352.046599,396.351034,441.489175,499.412102,526.478367,384.792967,337.791299,309.780575,283.032207,297.109097,317.071009,332.155283,394.098036,448.760378,517.465364,326.534879,266.916309,243.373248,206.414180,229.142986,222.620701,303.017689,336.447612,427.495913,476.076580,259.093963,192.722292,154.235133,134.126711,163.312515,174.327187,277.036405,306.984455,394.702822,444.129934,254.225396,179.592652,96.050150,42.405675,92.155673,139.717235,219.332630,287.671214,355.022737,438.944196,216.566537,145.539408,72.042009,0.000000,55.641740,148.109260,220.095912,327.265625,369.472535,468.940540,227.395702,152.417042,122.091660,95.312164,139.826238,198.677221,242.964929,330.364038,399.104100,464.471323,271.206495,214.518078,183.809693,187.742331,206.429373,248.063519,294.999238,382.561418,457.579529,496.828567,328.172245,247.688697,258.117784,246.475939,287.984827,296.113166,356.400935,429.406882,473.133705,551.726456
64,538.491498,488.474506,436.283907,425.629435,414.432589,454.553356,437.052948,473.309573,491.334864,567.668408,458.754547,425.828730,387.970691,368.654298,339.039771,339.175847,367.622872,406.912086,462.951614,484.575522,422.156609,370.953210,333.258107,291.135331,288.220502,296.525030,304.468552,355.023493,406.642333,472.254044,369.782071,304.494682,267.092176,221.242510,217.306698,199.089484,266.590962,293.088142,380.582764,425.449248,307.845969,236.322331,186.610027,150.836501,149.793661,139.732285,230.494454,255.486626,341.836652,390.143412,309.216360,230.003205,146.888608,57.866808,61.477586,87.607422,166.027580,233.529890,300.415911,383.710108,272.180024,201.145618,123.630391,55.641740,0.000000,94.218545,164.762207,271.734644,314.457409,413.335844,280.459511,199.447922,152.360749,117.907125,113.927300,150.605990,194.199502,279.049932,345.436724,411.448030,319.846075,255.330122,209.624383,193.899165,184.545016,216.701968,249.703965,334.865678,408.043984,446.105458,368.425275,278.831995,272.371469,246.545070,271.178644,272.023615,320.893974,387.584976,426.330118,503.683197
65,618.874281,562.118971,500.143584,477.147626,456.848229,478.055343,446.654745,467.884720,474.878852,538.791525,540.997033,504.892703,455.813708,426.264688,374.493893,366.412470,364.476962,389.489878,439.347301,447.211631,508.032953,453.801411,407.748572,350.284408,324.717020,313.319122,307.156382,329.259179,370.969536,426.368102,460.293688,391.709579,343.731604,291.558197,255.504270,220.559752,253.221382,259.563174,332.305857,363.844761,401.351252,327.969753,272.882577,228.246740,195.598809,151.681884,192.595693,196.839246,273.461897,315.460082,402.291044,324.076618,241.099325,148.505445,116.452396,68.858431,107.614606,162.783800,224.049751,301.480214,362.245595,292.738933,208.140632,148.109260,94.218545,0.000000,74.600315,181.859023,221.822571,323.766424,362.519422,273.525200,209.333757,173.181430,99.156575,66.538839,105.551117,185.803637,251.273056,317.236992,392.466942,317.172900,253.014217,210.291318,153.963850,161.796894,165.150464,245.200529,315.937108,352.921101,425.021175,324.431121,291.965083,245.600616,238.133835,225.553624,250.763363,305.487625,337.088445,412.750885
66,665.038080,602.009421,531.953628,498.858983,471.563015,476.910463,435.401722,444.210411,442.506831,495.820464,589.848490,550.823386,491.999867,454.359343,386.442282,372.221432,346.323643,358.987183,402.441619,399.782368,561.263448,504.267263,450.889264,382.090034,339.902590,313.816894,296.895774,294.777375,326.911290,373.195761,519.840035,447.736000,390.327358,334.679459,276.761297,233.013105,234.318443,223.114400,279.890115,300.950661,466.577603,390.339326,330.114070,279.870006,228.524431,169.354571,159.615156,143.607786,207.929404,245.172613,473.963096,391.501584,309.914279,213.904122,169.006503,103.199438,74.986882,101.163081,154.291629,227.838627,435.785781,365.530100,282.478692,220.095912,164.762207,74.600315,0.000000,107.546900,149.988503,249.511930,437.119405,347.779799,281.719045,246.059566,159.766469,78.124671,84.395008,132.313176,184.951810,252.437343,466.185025,389.173383,321.150074,270.632196,195.027860,180.939251,140.656710,201.089111,262.380736,294.849869,494.780838,391.801988,349.934507,295.516294,267.490546,244.580094,241.116378,274.380034,290.783353,360.932266
67,747.704625,678.611726,600.803395,556.935589,522.123768,507.052388,453.390505,443.303005,427.702885,460.496863,676.053979,634.491341,566.451389,520.954385,437.119723,416.204047,359.742122,352.214243,382.031805,360.309559,652.111691,593.048226,533.346523,454.953345,396.817489,355.119621,325.725068,286.980321,298.740243,323.693125,616.917719,542.347999,477.369579,420.062464,344.297228,295.529656,258.776193,221.874886,239.219351,233.637637,568.739220,490.793621,427.376748,374.014484,310.419543,245.088179,179.354124,130.621698,142.757889,159.672665,580.602365,495.631718,415.305458,318.326744,268.304412,200.846659,135.893978,90.711548,84.600010,129.026779,543.265956,472.792964,389.955448,327.265625,271.734644,181.859023,107.546900,0.000000,50.737481,141.967067,544.074601,453.689792,385.187427,350.370357,256.444252,162.903531,137.285824,100.131160,99.461321,164.183107,570.886748,491.502434,419.354512,361.815931,273.136115,240.214079,158.600471,165.595296,197.786703,218.262950,593.510546,488.261123,436.300135,375.048142,326.653703,294.375572,254.870176,250.138908,237.594036,292.554642
68,798.377794,729.337753,651.276126,606.571299,570.936531,552.457165,496.466222,481.383155,461.457675,485.695159,726.521338,685.098447,617.157921,571.357066,486.215734,464.505942,402.722721,389.827927,414.508090,385.461978,702.089931,643.244411,583.973341,505.659836,446.704450,403.407459,372.310393,325.701767,330.218435,344.989574,665.654797,591.610809,527.654888,470.432329,394.942539,346.075117,305.561075,264.334818,267.759950,248.333225,615.567619,538.327762,475.877038,423.145027,360.870236,295.690155,227.266347,175.215833,165.958466,165.744688,623.628023,541.255899,459.893902,363.634685,315.813904,248.406079,186.381826,139.348060,114.882257,122.665422,583.968450,514.526164,429.116272,369.472535,314.457409,221.822571,149.988503,50.737481,0.000000,108.511244,580.812067,488.613273,417.357770,383.826785,285.135159,190.628947,155.969166,87.517055,51.462175,113.665165,603.484880,521.633534,446.240641,384.329221,290.417333,249.767511,157.669214,136.648643,153.166048,169.411893,619.518443,513.038442,454.412531,390.046795,332.004039,296.355167,241.873517,220.012022,195.901791,244.872424
69,864.638387,790.182980,705.925490,652.314540,611.019382,574.966363,510.962161,479.433428,447.611816,449.276705,797.274600,753.691617,677.812659,625.835256,529.861746,503.583474,420.167656,390.264151,399.189612,353.313606,778.094290,717.642208,652.902259,567.630460,497.512149,444.180582,405.621082,333.364610,317.354105,306.519515,749.074832,672.808592,602.007658,544.437786,456.921673,407.294467,343.167352,288.829621,253.446117,205.026205,705.783415,626.719369,561.208160,506.168828,435.484701,369.584378,275.782845,217.930002,159.141678,122.280178,721.670956,634.630939,555.540843,458.226469,405.636388,338.841459,265.839401,202.040964,142.880479,73.265928,685.144295,614.476606,531.895983,468.940540,413.335844,323.766424,249.511930,141.967067,108.511244,0.000000,685.626719,594.527811,524.485240,490.377314,393.070841,298.473840,264.465572,189.213962,115.777575,118.786287,710.589325,629.496224,554.633399,492.787047,398.318447,355.627468,260.736359,214.586709,188.998122,177.752030,728.014076,621.549589,562.094944,496.987786,434.844966,397.551369,331.574939,285.984772,235.152125,250.207571
70,504.623197,499.946894,500.173141,533.166503,549.423198,627.252326,638.146837,695.223963,727.507903,815.969919,428.604787,422.768153,447.821212,470.005069,505.387243,522.247630,595.672825,649.552671,709.453502,744.615528,375.304267,360.946209,381.506476,410.794527,464.358815,505.822279,532.572630,609.995318,667.955095,739.943345,295.667891,289.846054,333.286996,335.928180,411.540077,424.483718,517.613507,558.412359,652.180330,703.172768,211.996988,220.878372,256.287543,289.007258,359.594675,392.761566,502.366724,534.370757,621.945427,670.589247,124.103479,171.444674,180.506683,256.020034,315.207839,366.955715,446.290644,513.974347,580.578666,662.476703,68.232087,107.161649,156.850989,227.395702,280.459511,362.519422,437.119405,544.074601,580.812067,685.626719,0.000000,94.971909,171.510187,199.694008,303.089874,393.193919,434.665453,524.805412,601.629061,661.933980,68.873140,108.191477,179.156442,247.661508,334.947579,390.354158,470.961943,560.206645,638.996295,682.154844,164.052833,169.915751,249.815219,295.051496,377.484152,406.617063,493.793931,582.084304,642.490725,723.181036
71,540.305838,520.510139,503.181500,522.632036,530.020557,596.535033,597.115560,646.752025,673.265794,756.611478,460.120901,444.843004,449.842908,459.053905,473.682546,485.228694,543.423962,591.755930,650.364060,678.850114,409.750616,381.663172,383.457329,390.437020,427.704152,458.909744,479.212887,546.110936,601.163291,669.636419,334.215341,305.752947,324.798236,311.008096,366.230289,369.108566,454.571802,488.813579,579.061014,624.836205,249.565919,225.819676,234.862654,249.697936,305.893399,326.228586,428.591154,454.756380,540.006785,586.317019,187.643290,182.478347,145.852745,189.277997,244.499955,287.032529,364.475927,430.249819,495.374512,574.937830,127.944580,101.939558,81.801503,152.417042,199.447922,273.525200,347.779799,453.689792,488.613273,594.527811,94.971909,0.000000,76.687709,105.421022,208.434396,299.646397,340.472049,430.411329,507.793366,567.444060,120.515304,69.835896,98.226607,158.949190,241.099861,296.271723,375.991587,465.248630,544.031520,587.184722,179.534178,124.114629,181.146027,212.504038,289.949583,316.323761,401.224515,488.539784,547.909577,628.621021
72,584.183625,554.374442,524.573630,532.965395,532.893275,588.360274,579.693195,621.681230,642.389232,719.977762,502.738601,481.484362,471.905717,470.727761,467.378294,473.829477,516.384891,558.480337,615.049940,636.583078,455.480306,419.291618,407.747311,396.801224,418.353930,438.961535,452.437633,507.374576,558.671589,622.806763,384.751935,343.472634,343.958414,317.588640,351.097016,343.707826,418.463622,444.964129,530.139072,569.794753,303.383443,262.128908,250.699428,248.096746,285.388144,290.417607,381.201353,400.036358,481.561991,524.778993,256.331534,227.499867,164.864932,164.440773,208.428061,236.042543,308.604128,370.802293,433.373602,509.518118,199.479815,154.426279,79.252874,122.091660,152.360749,209.333757,281.719045,385.187427,417.357770,524.485240,171.510187,76.687709,0.000000,36.514009,133.745006,227.016765,266.351363,355.688257,433.962381,492.396911,186.139891,107.868582,62.026393,92.041007,164.948906,219.862548,299.696423,388.755761,467.566470,510.858234,218.074625,127.042377,142.384278,151.654986,220.345167,243.406989,325.846169,412.359586,471.231051,551.944513
73,580.340924,545.407441,509.856601,513.429144,510.396249,561.627994,550.051927,589.802919,609.072552,685.393949,498.717666,474.455338,457.889743,452.175895,441.881555,446.537329,484.263755,524.779827,580.834784,601.140900,453.574513,413.366983,395.392722,376.737444,392.124745,409.136808,420.605974,472.669758,523.267138,586.795283,386.354793,338.619756,330.118800,298.705712,323.462420,312.873767,384.493912,409.501506,493.970523,533.285386,308.164355,258.347627,237.459006,227.337631,256.716171,257.145815,345.345467,363.555591,445.090319,488.541555,272.033126,229.375547,157.405217,137.290848,176.023887,200.068970,272.116374,334.347099,397.151247,473.896848,218.708948,164.063102,75.617740,95.312164,117.907125,173.181430,246.059566,350.370357,383.826785,490.377314,199.694008,105.421022,36.514009,0.000000,103.516979,194.306483,235.089511,325.134135,402.372462,462.243934,220.519586,144.248192,91.968617,96.166523,146.541883,199.216934,272.456577,362.173188,440.732006,483.416465,254.479681,161.028526,162.809271,156.890807,213.565320,231.301143,307.857869,391.501217,447.042459,527.677790
