source_id,target_id,distance
38,79,357.564571
38,80,698.657829
38,81,635.598897
38,82,581.443216
38,83,542.575984
38,84,474.677384
38,85,458.115805
38,86,392.548797
38,87,402.289926
38,88,415.864430
38,89,419.783362
38,90,748.025384
38,91,652.862282
38,92,624.081887
38,93,573.934838
38,94,545.813489
38,95,519.389046
38,96,492.599491
38,97,486.716574
38,98,461.023415
38,99,496.082738
39,40,660.457654
39,41,580.799347
39,42,511.739305
39,43,456.061757
39,44,373.959378
39,45,319.320818
39,46,203.714035
39,47,170.185995
39,48,93.968805
39,49,86.059703
39,50,703.442181
39,51,604.146153
39,52,539.238558
39,53,448.691470
39,54,389.069922
39,55,337.842195
39,56,261.327724
39,57,201.526835
39,58,152.324378
39,59,137.078429
39,60,682.650904
39,61,610.669465
39,62,547.762411
39,63,476.076580
39,64,425.449248
39,65,363.844761
39,66,300.950661
39,67,233.637637
39,68,248.333225
39,69,205.026205
39,70,703.172768
39,71,624.836205
39,72,569.794753
39,73,533.285386
39,74,459.350394
39,75,376.835908
39,76,363.985956
39,77,330.268377
39,78,289.211134
39,79,319.235086
39,80,745.288041
39,81,677.067020
39,82,616.771821
39,83,571.018415
39,84,493.921029
39,85,469.286683
39,86,392.231169
39,87,384.776788
39,88,384.173384
39,89,380.629594
39,90,787.504187
39,91,688.244654
39,92,650.850412
39,93,595.595385
39,94,556.998935
39,95,526.657979
39,96,486.842570
39,97,466.988618
39,98,430.574190
39,99,454.765727
40,41,80.363998
40,42,149.212237
40,43,205.598610
40,44,286.723161
40,45,346.323903
40,46,460.639384
40,47,509.543848
40,48,598.653160
40,49,654.045919
40,50,97.944473
40,51,80.344054
40,52,163.105655
40,53,253.296070
40,54,300.551831
40,55,367.924961
40,56,440.524857
40,57,507.694628
40,58,574.685478
40,59,662.340871
40,60,143.764986
40,61,150.028171
40,62,232.673632
40,63,259.093963
40,64,307.845969
40,65,401.351252
40,66,466.577603
40,67,568.739220
40,68,615.567619
40,69,705.783415
40,70,211.996988
40,71,249.565919
40,72,303.383443
40,73,308.164355
40,74,393.441835
40,75,457.206906
40,76,501.323670
40,77,586.855360
40,78,650.937915
40,79,717.815912
40,80,279.031404
40,81,304.189122
40,82,346.184107
40,83,395.420109
40,84,452.004376
40,85,500.535583
40,86,554.086103
40,87,641.460939
40,88,715.707697
40,89,753.944227
40,90,375.682764
40,91,367.082876
40,92,430.573929
40,93,454.559593
40,94,521.252510
40,95,539.103352
40,96,610.253717
40,97,687.259848
40,98,732.211890
40,99,810.602345
41,42,69.089617
41,43,125.312930
41,44,206.856956
41,45,265.960914
41,46,380.409067
41,47,429.186041
41,48,518.295502
41,49,573.683770
41,50,142.004997
41,51,49.444809
41,52,101.655983
41,53,179.574439
41,54,222.560921
41,55,290.033690
41,56,361.095581
41,57,427.837935
41,58,494.622931
41,59,582.293861
41,60,159.274531
41,61,126.144985
41,62,184.329811
41,63,192.722292
41,64,236.322331
41,65,327.969753
41,66,390.339326
41,67,490.793621
41,68,538.327762
41,69,626.719369
41,70,220.878372
41,71,225.819676
41,72,262.128908
41,73,258.347627
41,74,331.699690
41,75,386.908017
41,76,430.486245
41,77,513.745579
41,78,575.214490
41,79,642.487296
41,80,289.462702
41,81,290.741484
41,82,314.205082
41,83,351.938332
41,84,395.160578
41,85,439.998640
41,86,485.552831
41,87,571.179538
41,88,643.755218
41,89,680.808001
41,90,381.191275
41,91,349.708801
41,92,399.877732
41,93,412.734558
41,94,470.816589
41,95,484.239932
41,96,548.887393
41,97,621.712386
41,98,662.640915
41,99,739.892721
42,43,56.476765
42,44,137.782651
42,45,197.417289
42,46,311.427156
42,47,360.764560
42,48,449.608020
42,49,505.170530
42,50,202.413683
42,51,100.242310
42,52,89.471608
42,53,128.882293
42,54,161.109590
42,55,227.814056
42,56,295.379232
42,57,361.034890
42,58,427.251144
42,59,514.903772
42,60,204.757900
42,61,150.171134
42,62,172.097164
42,63,154.235133
42,64,186.610027
42,65,272.882577
42,66,330.114070
42,67,427.376748
42,68,475.877038
42,69,561.208160
42,70,256.287543
42,71,234.862654
42,72,250.699428
42,73,237.459006
42,74,292.744495
42,75,335.415440
42,76,377.724170
42,77,457.251695
42,78,514.856763
42,79,582.473964
42,80,321.759755
42,81,304.228088
42,82,309.358987
42,83,333.624743
42,84,360.549163
42,85,400.126363
42,86,435.258025
42,87,518.028759
42,88,588.143935
42,89,623.562489
42,90,406.274329
42,91,356.952170
42,92,392.966454
42,93,394.274106
42,94,441.895403
42,95,450.203162
42,96,506.635421
42,97,573.997581
42,98,609.898139
42,99,685.472255
43,44,82.424101
43,45,140.953890
43,46,255.100616
43,47,304.307321
43,48,393.135761
43,49,448.696978
43,50,252.432143
43,51,150.418429
43,52,109.154861
43,53,97.586760
43,54,112.513166
43,55,176.720623
43,56,240.584515
43,57,305.345622
43,58,371.189074
43,59,458.802319
43,60,245.915314
43,61,182.178543
43,62,175.117457
43,63,134.126711
43,64,150.836501
43,65,228.246740
43,66,279.870006
43,67,374.014484
43,68,423.145027
43,69,506.168828
43,70,289.007258
43,71,249.697936
43,72,248.096746
43,73,227.337631
43,74,263.341665
43,75,293.185514
43,76,333.797687
43,77,409.452898
43,78,463.663349
43,79,531.387001
43,80,350.331060
43,81,319.296664
43,82,309.620514
43,83,321.642540
43,84,333.410404
43,85,367.534884
43,86,392.977037
43,87,472.735576
43,88,540.534293
43,89,574.545379
43,90,427.638218
43,91,365.503258
43,92,389.082889
43,93,380.602651
43,94,418.309315
43,95,422.043507
43,96,470.727399
43,97,532.976571
43,98,564.546592
43,99,638.537191
44,45,66.017438
44,46,174.587841
44,47,226.464704
44,48,313.810943
44,49,369.908728
44,50,333.964121
44,51,232.437991
44,52,180.239301
44,53,121.096247
44,54,89.813319
44,55,130.223518
44,56,174.525856
44,57,233.448671
44,58,296.561849
44,59,383.506236
44,60,323.096027
44,61,255.300282
44,62,225.052476
44,63,163.312515
44,64,149.793661
44,65,195.598809
44,66,228.524431
44,67,310.419543
44,68,360.870236
44,69,435.484701
44,70,359.594675
44,71,305.893399
44,72,285.388144
44,73,256.716171
44,74,259.858276
44,75,261.834153
44,76,296.666159
44,77,360.834291
44,78,405.329588
44,79,472.623024
44,80,416.284276
44,81,372.976795
44,82,346.952453
44,83,342.218209
44,84,329.645049
44,85,352.492085
44,86,357.574883
44,87,428.845494
44,88,490.337825
44,89,520.635932
44,90,485.318841
44,91,410.615701
44,92,418.081174
44,93,396.239796
44,94,417.234845
44,95,413.107918
44,96,446.353236
44,97,497.293638
44,98,519.218973
44,99,588.938426
45,46,115.913460
45,47,163.354522
45,48,252.351130
45,49,307.764488
45,50,384.121607
45,51,285.349666
45,52,221.014348
45,53,137.853836
45,54,82.549824
45,55,82.875174
45,56,109.391327
45,57,167.548296
45,58,231.468889
45,59,318.793242
45,60,365.331378
45,61,294.238389
45,62,244.677411
45,63,174.327187
45,64,139.732285
45,65,151.681884
45,66,169.354571
45,67,245.088179
45,68,295.690155
45,69,369.584378
45,70,392.761566
45,71,326.228586
45,72,290.417607
45,73,257.145815
45,74,233.809493
45,75,214.579914
45,76,244.233416
45,77,300.742713
45,78,341.072730
45,79,408.049564
45,80,443.137464
45,81,388.646655
45,82,349.081365
45,83,330.719517
45,84,299.665060
45,85,313.395804
45,86,304.793249
45,87,370.404728
45,88,428.641716
45,89,457.436009
45,90,502.349105
45,91,417.430511
45,92,410.864864
45,93,378.856631
45,94,386.469196
45,95,376.731983
45,96,398.893684
45,97,442.536218
45,98,459.470381
45,99,527.107976
46,47,57.853043
46,48,139.661077
46,49,196.077465
46,50,499.893408
46,51,401.236663
46,52,335.589724
46,53,246.578662
46,54,187.167587
46,55,145.314446
46,56,88.024597
46,57,88.676138
46,58,132.917255
46,59,215.160123
46,60,479.282057
46,61,407.507884
46,62,349.073724
46,63,277.036405
46,64,230.494454
46,65,192.595693
46,66,159.615156
46,67,179.354124
46,68,227.266347
46,69,275.782845
46,70,502.366724
46,71,428.591154
46,72,381.201353
46,73,345.345467
46,74,291.333360
46,75,233.279096
46,76,243.516575
46,77,264.642877
46,78,278.139537
46,79,339.643468
46,80,548.170653
46,81,485.780923
46,82,434.388747
46,83,400.808589
46,84,343.902589
46,85,338.704987
46,86,295.736239
46,87,336.180122
46,88,377.013576
46,89,396.667219
46,90,598.618292
46,91,505.439776
46,92,482.840405
46,93,438.182948
46,94,423.198058
46,95,403.079600
46,96,398.103267
46,97,417.933665
46,98,415.583760
46,99,471.700247
47,48,90.016271
47,49,144.531345
47,50,542.414079
47,51,446.286634
47,52,375.764665
47,53,282.031778
47,54,222.789553
47,55,167.935352
47,56,91.449577
47,57,46.696617
47,58,75.073016
47,59,158.401075
47,60,517.195457
47,61,444.875850
47,62,378.306963
47,63,306.984455
47,64,255.486626
47,65,196.839246
47,66,143.607786
47,67,130.621698
47,68,175.215833
47,69,217.930002
47,70,534.370757
47,71,454.756380
47,72,400.036358
47,73,363.555591
47,74,294.877363
47,75,221.683213
47,76,221.319590
47,77,224.261858
47,78,226.644536
47,79,285.552245
47,80,575.243853
47,81,507.073462
47,82,448.496304
47,83,406.681567
47,84,337.971984
47,85,323.518227
47,86,266.141255
47,87,293.970044
47,88,327.499657
47,89,344.091840
47,90,617.981698
47,91,520.044016
47,92,487.883570
47,93,437.093405
47,94,410.724858
47,95,386.054943
47,96,368.488157
47,97,377.694628
47,98,368.146244
47,99,420.005044
48,49,56.531174
48,50,632.412260
48,51,536.208699
48,52,465.652099
48,53,371.373121
48,54,312.390141
48,55,255.007423
48,56,175.815076
48,57,110.806267
48,58,59.055900
48,59,87.351931
48,60,606.598828
48,61,534.248061
48,62,465.337532
48,63,394.702822
48,64,341.836652
48,65,273.461897
48,66,207.929404
48,67,142.757889
48,68,165.958466
48,69,159.141678
48,70,621.945427
48,71,540.006785
48,72,481.561991
48,73,445.090319
48,74,367.162469
48,75,283.113939
48,76,270.186872
48,77,241.876264
48,78,212.742959
48,79,256.077412
48,80,660.464611
48,81,589.306893
48,82,526.328754
48,83,478.486261
48,84,400.067994
48,85,375.520889
48,86,300.589902
48,87,301.707619
48,88,313.259664
48,89,318.195496
48,90,698.373124
48,91,597.603679
48,92,557.795072
48,93,501.857810
48,94,463.317637
48,95,433.500293
48,96,397.573907
48,97,385.734419
48,98,358.402706
48,99,394.789307
49,50,685.612343
49,51,590.458871
49,52,518.397396
49,53,423.035984
49,54,364.690000
49,55,304.681059
49,56,224.912437
49,57,156.615232
49,58,91.411626
49,59,51.302401
49,60,657.984047
49,61,585.658381
49,62,513.739552
49,63,444.129934
49,64,390.143412
49,65,315.460082
49,66,245.172613
49,67,159.672665
49,68,165.744688
49,69,122.280178
49,70,670.589247
49,71,586.317019
49,72,524.778993
49,73,488.541555
49,74,404.629879
49,75,315.638388
49,76,295.853163
49,77,250.736592
49,78,203.953662
49,79,233.605580
49,80,706.411405
49,81,632.630519
49,82,566.294192
49,83,514.302996
49,84,430.272060
49,85,399.768779
49,86,316.416230
49,87,301.077068
49,88,298.113847
49,89,295.298186
49,90,739.705551
49,91,636.964503
49,92,591.586258
49,93,532.503082
49,94,486.322691
49,95,453.683211
49,96,406.966516
49,97,382.268780
49,98,344.521101
49,99,370.113009
50,51,102.411032
50,52,167.526489
50,53,264.508221
50,54,321.228102
50,55,384.895368
50,56,463.167814
50,57,532.271250
50,58,600.380839
50,59,686.773540
50,60,60.967157
50,61,111.391752
50,62,203.237093
50,63,254.225396
50,64,309.216360
50,65,402.291044
50,66,473.963096
50,67,580.602365
50,68,623.628023
50,69,721.670956
50,70,124.103479
50,71,187.643290
50,72,256.331534
50,73,272.033126
50,74,370.261046
50,75,448.434726
50,76,492.493430
50,77,581.885391
50,78,652.843048
50,79,717.507752
50,80,186.718437
50,81,227.563630
50,82,285.250007
50,83,345.371045
50,84,418.252610
50,85,471.224445
50,86,538.679549
50,87,628.324105
50,88,705.618220
50,89,746.572574
50,90,283.682938
50,91,290.895102
50,92,364.616047
50,93,400.142571
50,94,475.930882
50,95,499.687667
50,96,579.764735
50,97,663.203702
50,98,716.094420
50,99,796.290071
51,52,83.608775
51,53,177.624826
51,54,229.392475
51,55,295.789711
51,56,371.446288
51,57,439.893365
51,58,507.698152
51,59,594.966007
51,60,110.508193
51,61,80.720609
51,62,153.762194
51,63,179.592652
51,64,230.003205
51,65,324.076618
51,66,391.501584
51,67,495.631718
51,68,541.255899
51,69,634.630939
51,70,171.444674
51,71,182.478347
51,72,227.499867
51,73,229.375547
51,74,313.097825
51,75,378.168426
51,76,422.404262
51,77,508.887664
51,78,574.816846
51,79,641.229572
51,80,240.074545
51,81,244.804514
51,82,275.064020
51,83,319.132896
51,84,372.096973
51,85,420.259685
51,86,474.363602
51,87,562.153262
51,88,636.982327
51,89,675.779373
51,90,332.292279
51,91,305.227674
51,92,360.583895
51,93,379.154391
51,94,442.898113
51,95,459.655044
51,96,529.959367
51,97,607.000631
51,98,652.621790
51,99,731.317986
52,53,97.380688
52,54,153.780361
52,55,217.634953
52,56,295.645960
52,57,364.744770
52,58,432.854619
52,59,519.299376
52,60,144.474023
52,61,75.061511
52,62,85.637249
52,63,96.050150
52,64,146.888608
52,65,241.099325
52,66,309.914279
52,67,415.305458
52,68,459.893902
52,69,555.540843
52,70,180.506683
52,71,145.852745
52,72,164.864932
52,73,157.405217
52,74,231.856723
52,75,294.560864
52,76,338.795744
52,77,425.451494
52,78,492.218070
52,79,558.335042
52,80,241.187786
52,81,215.525209
52,82,221.450939
52,83,252.233821
52,84,293.859952
52,85,339.839391
52,86,390.995371
52,87,478.593482
52,88,553.378226
52,89,592.260311
52,90,320.436634
52,91,267.481056
52,92,306.078701
52,93,313.200856
52,94,369.220645
52,95,382.733955
52,96,449.214900
52,97,524.546156
52,98,569.175181
52,99,647.758101
53,54,59.621942
53,55,120.387268
53,56,199.056365
53,57,268.229034
53,58,336.316709
53,59,422.352221
53,60,235.226256
53,61,162.878666
53,62,107.477847
53,63,42.405675
53,64,57.866808
53,65,148.505445
53,66,213.904122
53,67,318.326744
53,68,363.634685
53,69,458.226469
53,70,256.020034
53,71,189.277997
53,72,164.440773
53,73,137.290848
53,74,166.480550
53,75,208.000626
53,76,251.200730
53,77,334.307153
53,78,397.730012
53,79,464.524688
53,80,305.293914
53,81,254.038820
53,82,226.209333
53,83,227.802265
53,84,236.132416
53,85,272.385103
53,86,307.408825
53,87,391.912922
53,88,464.181416
53,89,501.426157
53,90,367.327434
53,91,289.572610
53,92,299.949968
53,93,285.327337
53,94,320.727552
53,95,325.134828
53,96,377.976919
53,97,445.451717
53,98,483.553419
53,99,560.421352
54,55,67.477442
54,56,142.325659
54,57,211.220421
54,58,279.286597
54,59,366.101473
54,60,294.436953
54,61,222.153267
54,62,163.424722
54,63,92.155673
54,64,61.477586
54,65,116.452396
54,66,169.006503
54,67,268.304412
54,68,315.813904
54,69,405.636388
54,70,315.207839
54,71,244.499955
54,72,208.428061
54,73,176.023887
54,74,170.119210
54,75,182.368030
54,76,221.826030
54,77,297.164377
54,78,353.819930
54,79,421.399830
54,80,362.585513
54,81,306.157732
54,82,267.942660
54,83,255.370399
54,84,240.134307
54,85,265.535304
54,86,281.594386
54,87,360.264220
54,88,428.242129
54,89,462.839911
54,90,419.863233
54,91,335.463559
54,92,333.484235
54,93,307.642752
54,94,327.651266
54,95,324.739567
54,96,363.764845
54,97,421.902540
54,98,452.052396
54,99,526.119040
55,56,79.769093
55,57,148.635170
55,58,216.515979
55,59,302.064575
55,60,353.749519
55,61,281.564162
55,62,210.510292
55,63,139.717235
55,64,87.607422
55,65,68.858431
55,66,103.199438
55,67,200.846659
55,68,248.406079
55,69,338.841459
55,70,366.955715
55,71,287.032529
55,72,236.042543
55,73,200.068970
55,74,155.593209
55,75,133.098770
55,76,166.452356
55,77,234.085355
55,78,287.205729
55,79,354.893197
55,80,407.452113
55,81,341.456878
55,82,289.267046
55,83,259.742237
55,84,218.549491
55,85,230.520630
55,86,227.370483
55,87,300.107354
55,88,364.910523
55,89,398.026263
55,90,453.798627
55,91,360.184381
55,92,341.504189
55,93,303.002285
55,94,304.634714
55,95,293.938513
55,96,317.994476
55,97,367.100089
55,98,391.251085
55,99,463.290755
56,57,69.172671
56,58,137.269524
56,59,223.782992
56,60,433.354980
56,61,361.100172
56,62,289.578653
56,63,219.332630
56,64,166.027580
56,65,107.614606
56,66,74.986882
56,67,135.893978
56,68,186.381826
56,69,265.839401
56,70,446.290644
56,71,364.475927
56,72,308.604128
56,73,272.116374
56,74,206.715623
56,75,145.457095
56,76,159.228031
56,77,197.179946
56,78,231.848019
56,79,298.683916
56,80,484.985102
56,81,415.745970
56,82,357.363743
56,83,317.837402
56,84,256.302426
56,85,251.036929
56,86,215.249515
56,87,268.615147
56,88,321.696215
56,89,348.853478
56,90,526.532337
56,91,428.900670
56,92,399.573355
56,93,352.066672
56,94,335.182868
56,95,315.578381
56,96,316.098928
56,97,345.885136
56,98,354.935088
56,99,419.753106
57,58,68.113174
57,59,155.074904
57,60,502.378170
57,61,430.164243
57,62,357.125258
57,63,287.671214
57,64,233.529890
57,65,162.783800
57,66,101.163081
57,67,90.711548
57,68,139.348060
57,69,202.040964
57,70,513.974347
57,71,430.249819
57,72,370.802293
57,73,334.347099
57,74,257.893709
57,75,178.983136
57,76,175.487812
57,77,179.204365
57,78,189.794776
57,79,252.566704
57,80,550.561840
57,81,478.584837
57,82,415.773820
57,83,369.668546
57,84,296.150160
57,85,278.746412
57,86,219.444674
57,87,249.832324
57,88,288.340890
57,89,308.514777
57,90,587.581641
57,91,487.139933
57,92,449.934280
57,93,396.608331
57,94,366.344184
57,95,340.627935
57,96,321.807125
57,97,332.900830
57,98,327.212669
57,99,383.204772
58,59,87.673993
58,60,570.238160
58,61,498.078914
58,62,423.779670
58,63,355.022737
58,64,300.415911
58,65,224.049751
58,66,154.291629
58,67,84.600010
58,68,114.882257
58,69,142.880479
58,70,580.578666
58,71,495.374512
58,72,433.373602
58,73,397.151247
58,74,314.024203
58,75,226.951226
58,76,211.737198
58,77,184.536285
58,78,165.001892
58,79,217.397549
58,80,615.314841
58,81,541.221728
58,82,475.180383
58,83,424.410068
58,84,343.189669
58,85,316.994930
58,86,241.660544
58,87,247.269293
58,88,267.108919
58,89,278.057388
58,90,648.417339
58,91,546.009431
58,92,502.670055
58,93,445.274986
58,94,404.676645
58,95,374.535430
58,96,339.359704
58,97,331.819550
58,98,310.642419
58,99,354.802162
59,60,655.075540
59,61,583.168000
59,62,506.164787
59,63,438.944196
59,64,383.710108
59,65,301.480214
59,66,227.838627
59,67,129.026779
59,68,122.665422
59,69,73.265928
59,70,662.476703
59,71,574.937830
59,72,509.518118
59,73,473.896848
59,74,383.808308
59,75,291.341299
59,76,265.876512
59,77,209.918890
59,78,155.599216
59,79,182.311484
59,80,693.877652
59,81,616.805716
59,82,546.724201
59,83,490.587603
59,84,401.988419
59,85,366.866338
59,86,278.647982
59,87,254.581736
59,88,247.375609
59,89,244.002789
59,90,720.873550
59,91,616.276773
59,92,565.318075
59,93,503.699052
59,94,451.642447
59,95,417.234020
59,96,364.274908
59,97,334.117488
59,98,293.865867
59,99,318.948409
60,61,72.355174
60,62,155.967259
60,63,216.566537
60,64,272.180024
60,65,362.245595
60,66,435.785781
60,67,543.265956
60,68,583.968450
60,69,685.144295
60,70,68.232087
60,71,127.944580
60,72,199.479815
60,73,218.708948
60,74,319.941415
60,75,402.966883
60,76,446.410419
60,77,536.567604
60,78,610.027111
60,79,673.260477
60,80,135.879629
60,81,167.098788
60,82,224.845284
60,83,286.615151
60,84,363.435064
60,85,417.403288
60,86,489.388885
60,87,579.262397
60,88,657.316406
60,89,699.161158
60,90,232.088065
60,91,230.554644
60,92,303.663957
60,93,340.252445
60,94,417.526620
60,95,442.626797
60,96,524.867923
60,97,609.981803
60,98,665.425741
60,99,745.962421
61,62,92.261601
61,63,145.539408
61,64,201.145618
61,65,292.738933
61,66,365.530100
61,67,472.792964
61,68,514.526164
61,69,614.476606
61,70,107.161649
61,71,101.939558
61,72,154.426279
61,73,164.063102
61,74,259.496359
61,75,337.173748
61,76,381.174086
61,77,470.713067
61,78,542.381691
61,79,606.630665
61,80,171.589015
61,81,164.673081
61,82,196.534540
61,83,246.319440
61,84,310.517720
61,85,362.256443
61,86,427.432753
61,87,517.012317
61,88,594.234625
61,89,635.192242
61,90,258.112021
61,91,224.549043
61,92,281.521612
61,93,304.842149
61,94,374.177899
61,95,394.763339
61,96,471.507033
61,97,553.392040
61,98,605.072709
61,99,685.153555
62,63,72.042009
62,64,123.630391
62,65,208.140632
62,66,282.478692
62,67,389.955448
62,68,429.116272
62,69,531.895983
62,70,156.850989
62,71,81.801503
62,72,79.252874
62,73,75.617740
62,74,167.234937
62,75,247.055190
62,76,290.650699
62,77,380.693040
62,78,454.142655
62,79,517.302856
62,80,199.265008
62,81,147.951782
62,82,137.369823
62,83,167.609652
62,84,220.155260
62,85,270.746489
62,86,335.468968
62,87,425.172215
62,88,502.697396
62,89,544.046496
62,90,260.473517
62,91,190.413964
62,92,221.010606
62,93,228.440259
62,94,289.145607
62,95,306.478149
62,96,380.298471
62,97,461.305822
62,98,512.897094
62,99,593.055875
63,64,55.641740
63,65,148.109260
63,66,220.095912
63,67,327.265625
63,68,369.472535
63,69,468.940540
63,70,227.395702
63,71,152.417042
63,72,122.091660
63,73,95.312164
63,74,139.826238
63,75,198.677221
63,76,242.964929
63,77,330.364038
63,78,399.104100
63,79,464.471323
63,80,271.206495
63,81,214.518078
63,82,183.809693
63,83,187.742331
63,84,206.429373
63,85,248.063519
63,86,294.999238
63,87,382.561418
63,88,457.579529
63,89,496.828567
63,90,328.172245
63,91,247.688697
63,92,258.117784
63,93,246.475939
63,94,287.984827
63,95,296.113166
63,96,356.400935
63,97,429.406882
63,98,473.133705
63,99,551.726456
64,65,94.218545
64,66,164.762207
64,67,271.734644
64,68,314.457409
64,69,413.335844
64,70,280.459511
64,71,199.447922
64,72,152.360749
64,73,117.907125
64,74,113.927300
64,75,150.605990
64,76,194.199502
64,77,279.049932
64,78,345.436724
64,79,411.448030
64,80,319.846075
64,81,255.330122
64,82,209.624383
64,83,193.899165
64,84,184.545016
64,85,216.701968
64,86,249.703965
64,87,334.865678
64,88,408.043984
64,89,446.105458
64,90,368.425275
64,91,278.831995
64,92,272.371469
64,93,246.545070
64,94,271.178644
64,95,272.023615
64,96,320.893974
64,97,387.584976
64,98,426.330118
64,99,503.683197
65,66,74.600315
65,67,181.859023
65,68,221.822571
65,69,323.766424
65,70,362.519422
65,71,273.525200
65,72,209.333757
65,73,173.181430
65,74,99.156575
65,75,66.538839
65,76,105.551117
65,77,185.803637
65,78,251.273056
65,79,317.236992
65,80,392.466942
65,81,317.172900
65,82,253.014217
65,83,210.291318
65,84,153.963850
65,85,161.796894
65,86,165.150464
65,87,245.200529
65,88,315.937108
65,89,352.921101
65,90,425.021175
65,91,324.431121
65,92,291.965083
65,93,245.600616
65,94,238.133835
65,95,225.553624
65,96,250.763363
65,97,305.487625
65,98,337.088445
65,99,412.750885
66,67,107.546900
66,68,149.988503
66,69,249.511930
66,70,437.119405
66,71,347.779799
66,72,281.719045
66,73,246.059566
66,74,159.766469
66,75,78.124671
66,76,84.395008
66,77,132.313176
66,78,184.951810
66,79,252.437343
66,80,466.185025
66,81,389.173383
66,82,321.150074
66,83,270.632196
66,84,195.027860
66,85,180.939251
66,86,140.656710
66,87,201.089111
66,88,262.380736
66,89,294.849869
66,90,494.780838
66,91,391.801988
66,92,349.934507
66,93,295.516294
66,94,267.490546
66,95,244.580094
66,96,241.116378
66,97,274.380034
66,98,290.783353
66,99,360.932266
67,68,50.737481
67,69,141.967067
67,70,544.074601
67,71,453.689792
67,72,385.187427
67,73,350.370357
67,74,256.444252
67,75,162.903531
67,76,137.285824
67,77,100.131160
67,78,99.461321
67,79,164.183107
67,80,570.886748
67,81,491.502434
67,82,419.354512
67,83,361.815931
67,84,273.136115
67,85,240.214079
67,86,158.600471
67,87,165.595296
67,88,197.786703
67,89,218.262950
67,90,593.510546
67,91,488.261123
67,92,436.300135
67,93,375.048142
67,94,326.653703
67,95,294.375572
67,96,254.870176
67,97,250.138908
67,98,237.594036
67,99,292.554642
68,69,108.511244
68,70,580.812067
68,71,488.613273
68,72,417.357770
68,73,383.826785
68,74,285.135159
68,75,190.628947
68,76,155.969166
68,77,87.517055
68,78,51.462175
68,79,113.665165
68,80,603.484880
68,81,521.633534
68,82,446.240641
68,83,384.329221
68,84,290.417333
68,85,249.767511
68,86,157.669214
68,87,136.648643
68,88,153.166048
68,89,169.411893
68,90,619.518443
68,91,513.038442
68,92,454.412531
68,93,390.046795
68,94,332.004039
68,95,296.355167
68,96,241.873517
68,97,220.012022
68,98,195.901791
68,99,244.872424
69,70,685.626719
69,71,594.527811
69,72,524.485240
69,73,490.377314
69,74,393.070841
69,75,298.473840
69,76,264.465572
69,77,189.213962
69,78,115.777575
69,79,118.786287
69,80,710.589325
69,81,629.496224
69,82,554.633399
69,83,492.787047
69,84,398.318447
69,85,355.627468
69,86,260.736359
69,87,214.586709
69,88,188.998122
69,89,177.752030
69,90,728.014076
69,91,621.549589
69,92,562.094944
69,93,496.987786
69,94,434.844966
69,95,397.551369
69,96,331.574939
69,97,285.984772
69,98,235.152125
69,99,250.207571
70,71,94.971909
70,72,171.510187
70,73,199.694008
70,74,303.089874
70,75,393.193919
70,76,434.665453
70,77,524.805412
70,78,601.629061
70,79,661.933980
70,80,68.873140
70,81,108.191477
70,82,179.156442
70,83,247.661508
70,84,334.947579
70,85,390.354158
70,86,470.961943
70,87,560.206645
70,88,638.996295
70,89,682.154844
70,90,164.052833
70,91,169.915751
70,92,249.815219
70,93,295.051496
70,94,377.484152
70,95,406.617063
70,96,493.793931
70,97,582.084304
70,98,642.490725
70,99,723.181036
71,72,76.687709
71,73,105.421022
71,74,208.434396
71,75,299.646397
71,76,340.472049
71,77,430.411329
71,78,507.793366
71,79,567.444060
71,80,120.515304
71,81,69.835896
71,82,98.226607
71,83,158.949190
71,84,241.099861
71,85,296.271723
71,86,375.991587
71,87,465.248630
71,88,544.031520
71,89,587.184722
71,90,179.534178
71,91,124.114629
71,92,181.146027
71,93,212.504038
71,94,289.949583
71,95,316.323761
71,96,401.224515
71,97,488.539784
71,98,547.909577
71,99,628.621021
72,73,36.514009
72,74,133.745006
72,75,227.016765
72,76,266.351363
72,77,355.688257
72,78,433.962381
72,79,492.396911
72,80,186.139891
72,81,107.868582
72,82,62.026393
72,83,92.041007
72,84,164.948906
72,85,219.862548
72,86,299.696423
72,87,388.755761
72,88,467.566470
72,89,510.858234
72,90,218.074625
72,91,127.042377
72,92,142.384278
72,93,151.654986
72,94,220.345167
72,95,243.406989
72,96,325.846169
72,97,412.359586
72,98,471.231051
72,99,551.944513
73,74,103.516979
73,75,194.306483
73,76,235.089511
73,77,325.134135
73,78,402.372462
73,79,462.243934
73,80,220.519586
73,81,144.248192
73,82,91.968617
73,83,96.166523
73,84,146.541883
73,85,199.216934
73,86,272.456577
73,87,362.173188
73,88,440.732006
73,89,483.416465
73,90,254.479681
73,91,161.028526
73,92,162.809271
73,93,156.890807
73,94,213.565320
73,95,231.301143
73,96,307.857869
73,97,391.501217
73,98,447.042459
73,99,527.677790
74,75,94.597409
74,76,132.613899
74,77,222.087681
74,78,300.227253
74,79,359.027427
74,80,319.136427
74,81,236.498597
74,82,162.970769
74,83,111.896255
74,84,70.628755
74,85,108.331669
74,86,169.527988
74,87,259.394863
74,88,337.699484
74,89,380.111189
74,90,337.153127
74,91,232.665305
74,92,193.070445
74,93,147.816964
74,94,157.696333
74,95,158.716943
74,96,217.372360
74,97,294.712714
74,98,345.907141
74,99,426.262977
75,76,44.323581
75,77,133.654322
75,78,208.481168
