timestamp,node_id,node_addr,node_role,message
3352.434767,54,"[22,3]",CLUSTER_HEAD,"Packet received at [22,3] from [4,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [4,4], 'gui': 55, 'role': <Roles.REGISTERED: 4>, 'addr': [4,4], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 3352.4346999538006} dest: [255,255] package type: HEART_BEAT"
3352.434769,65,"[4,5]",ROUTER,"Packet received at [4,5] from [4,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [4,4], 'gui': 55, 'role': <Roles.REGISTERED: 4>, 'addr': [4,4], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 3352.4346999538006, 'arrival_time': 3352.434767431243, 'distance': 67.47744222645048} dest: [255,255] package type: HEART_BEAT"
3352.434780,56,"[4,3]",CLUSTER_HEAD,"Packet received at [4,3] from [4,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [4,4], 'gui': 55, 'role': <Roles.REGISTERED: 4>, 'addr': [4,4], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 3352.4346999538006, 'arrival_time': 3352.4347688122316, 'distance': 68.85843087327511} dest: [255,255] package type: HEART_BEAT"
3352.434783,45,"[3,2]",REGISTERED,"Packet received at [3,2] from [4,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [4,4], 'gui': 55, 'role': <Roles.REGISTERED: 4>, 'addr': [4,4], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 3352.4346999538006, 'arrival_time': 3352.4347797228943, 'distance': 79.76909323272952} dest: [255,255] package type: HEART_BEAT"
3352.434788,64,"[22,4]",REGISTERED,"Packet received at [22,4] from [4,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [4,4], 'gui': 55, 'role': <Roles.REGISTERED: 4>, 'addr': [4,4], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 3352.4346999538006, 'arrival_time': 3352.4347828289747, 'distance': 82.87517402068396} dest: [255,255] package type: HEART_BEAT"
3352.434803,66,"[4,2]",REGISTERED,"Packet received at [4,2] from [4,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [4,4], 'gui': 55, 'role': <Roles.REGISTERED: 4>, 'addr': [4,4], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 3352.4346999538006, 'arrival_time': 3352.4347875612234, 'distance': 87.60742238153559} dest: [255,255] package type: HEART_BEAT"
3352.436215,76,"[31,1]",CLUSTER_HEAD,"Packet received at [31,1] from [29,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [29,3], 'gui': 86, 'role': <Roles.REGISTERED: 4>, 'addr': [29,3], 'ch_addr': None, 'hop_count': 9, 'power_levels': 45, 'sent_time': 3352.4361544162794} dest: [255,255] package type: HEART_BEAT"
3352.436226,77,"[24,5]",ROUTER,"Packet received at [24,5] from [29,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [29,3], 'gui': 86, 'role': <Roles.REGISTERED: 4>, 'addr': [29,3], 'ch_addr': None, 'hop_count': 9, 'power_levels': 45, 'sent_time': 3352.4361544162794, 'arrival_time': 3352.4362153427437, 'distance': 60.92646423459034} dest: [255,255] package type: HEART_BEAT"
3352.436244,87,"[24,3]",ROUTER,"Packet received at [24,3] from [29,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [29,3], 'gui': 86, 'role': <Roles.REGISTERED: 4>, 'addr': [29,3], 'ch_addr': None, 'hop_count': 9, 'power_levels': 45, 'sent_time': 3352.4361544162794, 'arrival_time': 3352.4362259605523, 'distance': 71.54427266077809} dest: [255,255] package type: HEART_BEAT"
3352.436251,85,"[31,2]",REGISTERED,"Packet received at [31,2] from [29,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [29,3], 'gui': 86, 'role': <Roles.REGISTERED: 4>, 'addr': [29,3], 'ch_addr': None, 'hop_count': 9, 'power_levels': 45, 'sent_time': 3352.4361544162794, 'arrival_time': 3352.436244291977, 'distance': 89.87569728487718} dest: [255,255] package type: HEART_BEAT"
3352.436254,75,"[31,3]",REGISTERED,"Packet received at [31,3] from [29,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [29,3], 'gui': 86, 'role': <Roles.REGISTERED: 4>, 'addr': [29,3], 'ch_addr': None, 'hop_count': 9, 'power_levels': 45, 'sent_time': 3352.4361544162794, 'arrival_time': 3352.436251036777, 'distance': 96.62049731806857} dest: [255,255] package type: HEART_BEAT"
3352.436257,96,"[29,2]",CLUSTER_HEAD,"Packet received at [29,2] from [29,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [29,3], 'gui': 86, 'role': <Roles.REGISTERED: 4>, 'addr': [29,3], 'ch_addr': None, 'hop_count': 9, 'power_levels': 45, 'sent_time': 3352.4361544162794, 'arrival_time': 3352.4362543698917, 'distance': 99.95361194743656} dest: [255,255] package type: HEART_BEAT"
3354.197973,8,"[5,4]",REGISTERED,"Packet received at [5,4] from [5,5]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [5,5], 'gui': 7, 'role': <Roles.ROUTER: 6>, 'addr': [5,5], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 3354.197915491337} dest: [255,255] package type: HEART_BEAT"
3354.197994,6,"[15,1]",REGISTERED,"Packet received at [15,1] from [5,5]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [5,5], 'gui': 7, 'role': <Roles.ROUTER: 6>, 'addr': [5,5], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 3354.197915491337, 'arrival_time': 3354.1979730830067, 'distance': 57.591669325257214} dest: [255,255] package type: HEART_BEAT"
3354.198007,17,"[5,3]",REGISTERED,"Packet received at [5,3] from [5,5]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [5,5], 'gui': 7, 'role': <Roles.ROUTER: 6>, 'addr': [5,5], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 3354.197915491337, 'arrival_time': 3354.1979937645156, 'distance': 78.27317858053758} dest: [255,255] package type: HEART_BEAT"
3354.198008,18,"[5,2]",CLUSTER_HEAD,"Packet received at [5,2] from [5,5]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [5,5], 'gui': 7, 'role': <Roles.ROUTER: 6>, 'addr': [5,5], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 3354.197915491337, 'arrival_time': 3354.1980070678455, 'distance': 91.57650819334549} dest: [255,255] package type: HEART_BEAT"
3354.198021,16,"[15,2]",CLUSTER_HEAD,"Packet received at [15,2] from [5,5]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [5,5], 'gui': 7, 'role': <Roles.ROUTER: 6>, 'addr': [5,5], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 3354.197915491337, 'arrival_time': 3354.1980075690326, 'distance': 92.07769527215996} dest: [255,255] package type: HEART_BEAT"
3356.829294,46,"[2,2]",REGISTERED,"Up Tree Routing package (default gateway) DATA to next hop [2,254] for destination [11,1] from [2,2]"
3356.829361,37,"[2,1]",CLUSTER_HEAD,"Packet received at [2,1] from [2,2]: {'dest': [11,1], 'type': 'DATA', 'source': [2,2], 'data': 33.09164340291288, 'previous_hop': 46, 'sent_time': 3356.8292943904935, 'packet_id': '46_12', 'next_hop': [2,254]} dest: [11,1] package type: DATA"
3356.829361,37,"[2,1]",CLUSTER_HEAD,"Up Tree Routing package (default gateway) DATA to next hop [1,3] for destination [11,1] from [2,2]"
3356.829479,26,"[1,3]",ROUTER,"Packet received at [1,3] from [2,2]: {'dest': [11,1], 'type': 'DATA', 'source': [2,2], 'data': 33.09164340291288, 'previous_hop': 37, 'sent_time': 3356.8292943904935, 'packet_id': '46_12', 'next_hop': [1,3]} dest: [11,1] package type: DATA"
3356.829591,24,"[1,1]",ROOT,"Packet received at [1,1] from [2,2]: {'dest': [11,1], 'type': 'DATA', 'source': [2,2], 'data': 33.09164340291288, 'previous_hop': 26, 'sent_time': 3356.8292943904935, 'packet_id': '46_12', 'next_hop': [1,254], 'routing_option': 'Cluster Routing Router Gateway'} dest: [11,1] package type: DATA"
3356.829591,24,"[1,1]",ROOT,"Down Tree Routing package DATA to next hop [1,4] for destination [11,1] from [2,2]"
3356.829680,23,"[1,4]",ROUTER,"Packet received at [1,4] from [2,2]: {'dest': [11,1], 'type': 'DATA', 'source': [2,2], 'data': 33.09164340291288, 'previous_hop': 24, 'sent_time': 3356.8292943904935, 'packet_id': '46_12', 'next_hop': [1,4], 'routing_option': 'Down Tree'} dest: [11,1] package type: DATA"
3356.829774,22,"[6,1]",CLUSTER_HEAD,"Packet received at [6,1] from [2,2]: {'dest': [11,1], 'type': 'DATA', 'source': [2,2], 'data': 33.09164340291288, 'previous_hop': 23, 'sent_time': 3356.8292943904935, 'packet_id': '46_12', 'next_hop': [6,1], 'routing_option': 'Cluster Routing Router Gateway 2'} dest: [11,1] package type: DATA"
3356.829774,22,"[6,1]",CLUSTER_HEAD,"Cluster Routing package DATA to next hop [6,2] for destination [11,1] from [2,2]"
3356.829850,21,"[6,2]",ROUTER,"Packet received at [6,2] from [2,2]: {'dest': [11,1], 'type': 'DATA', 'source': [2,2], 'data': 33.09164340291288, 'previous_hop': 22, 'sent_time': 3356.8292943904935, 'packet_id': '46_12', 'next_hop': [6,2], 'routing_option': 'Cluster Routing Cluster'} dest: [11,1] package type: DATA"
3356.829850,21,"[6,2]",ROUTER,"Cluster Routing package DATA to next hop [11,1] for destination [11,1] from [2,2]"
3356.829911,20,"[11,1]",REGISTERED,"Packet received at [11,1] from [2,2]: {'dest': [11,1], 'type': 'DATA', 'source': [2,2], 'data': 33.09164340291288, 'previous_hop': 21, 'sent_time': 3356.8292943904935, 'packet_id': '46_12', 'next_hop': [11,1], 'routing_option': 'Cluster Routing Cluster'} dest: [11,1] package type: DATA"
3356.829911,20,"[11,1]",REGISTERED,"DATA received from [2,2]: 33.09164340291288"
3356.956915,37,"[2,1]",CLUSTER_HEAD,"Packet received at [2,1] from [3,8]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,8], 'gui': 36, 'role': <Roles.REGISTERED: 4>, 'addr': [3,8], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 3356.956853309409} dest: [255,255] package type: HEART_BEAT"
3356.956920,26,"[1,3]",ROUTER,"Packet received at [1,3] from [3,8]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,8], 'gui': 36, 'role': <Roles.REGISTERED: 4>, 'addr': [3,8], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 3356.956853309409, 'arrival_time': 3356.9569147683856, 'distance': 61.458976571982056} dest: [255,255] package type: HEART_BEAT"
3356.956934,46,"[2,2]",REGISTERED,"Packet received at [2,2] from [3,8]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,8], 'gui': 36, 'role': <Roles.REGISTERED: 4>, 'addr': [3,8], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 3356.956853309409, 'arrival_time': 3356.9569202660296, 'distance': 66.9566203557522} dest: [255,255] package type: HEART_BEAT"
3356.956946,27,"[2,6]",REGISTERED,"Packet received at [2,6] from [3,8]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,8], 'gui': 36, 'role': <Roles.REGISTERED: 4>, 'addr': [3,8], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 3356.956853309409, 'arrival_time': 3356.9569335979118, 'distance': 80.2885025119225} dest: [255,255] package type: HEART_BEAT"
3356.956954,35,"[2,2]",CLUSTER_HEAD,"Packet received at [2,2] from [3,8]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,8], 'gui': 36, 'role': <Roles.REGISTERED: 4>, 'addr': [3,8], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 3356.956853309409, 'arrival_time': 3356.9569456913305, 'distance': 92.38192150432357} dest: [255,255] package type: HEART_BEAT"
3356.956954,25,"[3,9]",REGISTERED,"Packet received at [3,9] from [3,8]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,8], 'gui': 36, 'role': <Roles.REGISTERED: 4>, 'addr': [3,8], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 3356.956853309409, 'arrival_time': 3356.9569537150105, 'distance': 100.40560163719552} dest: [255,255] package type: HEART_BEAT"
3356.956966,16,"[15,2]",CLUSTER_HEAD,"Packet received at [15,2] from [3,8]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,8], 'gui': 36, 'role': <Roles.REGISTERED: 4>, 'addr': [3,8], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 3356.956853309409, 'arrival_time': 3356.9569543475072, 'distance': 101.03809805558501} dest: [255,255] package type: HEART_BEAT"
3356.956982,45,"[3,2]",REGISTERED,"Packet received at [3,2] from [3,8]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,8], 'gui': 36, 'role': <Roles.REGISTERED: 4>, 'addr': [3,8], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 3356.956853309409, 'arrival_time': 3356.956965833207, 'distance': 112.52379800927552} dest: [255,255] package type: HEART_BEAT"
3356.956984,47,"[2,3]",ROUTER,"Packet received at [2,3] from [3,8]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,8], 'gui': 36, 'role': <Roles.REGISTERED: 4>, 'addr': [3,8], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 3356.956853309409, 'arrival_time': 3356.9569820653396, 'distance': 128.75593073830933} dest: [255,255] package type: HEART_BEAT"
3356.956992,34,"[3,10]",REGISTERED,"Packet received at [3,10] from [3,8]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,8], 'gui': 36, 'role': <Roles.REGISTERED: 4>, 'addr': [3,8], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 3356.956853309409, 'arrival_time': 3356.956984370904, 'distance': 131.06149490483003} dest: [255,255] package type: HEART_BEAT"
3357.437712,75,"[31,3]",REGISTERED,"Packet received at [31,3] from [31,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [31,254], 'gui': 76, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [31,1], 'ch_addr': [31,254], 'hop_count': 9, 'power_levels': 45, 'sent_time': 3357.4376672872754} dest: [255,255] package type: HEART_BEAT"
3357.437728,86,"[29,3]",REGISTERED,"Packet received at [29,3] from [31,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [31,254], 'gui': 76, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [31,1], 'ch_addr': [31,254], 'hop_count': 9, 'power_levels': 45, 'sent_time': 3357.4376672872754, 'arrival_time': 3357.437711610857, 'distance': 44.32358131272687} dest: [255,255] package type: HEART_BEAT"
3357.437752,66,"[4,2]",REGISTERED,"Packet received at [4,2] from [31,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [31,254], 'gui': 76, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [31,1], 'ch_addr': [31,254], 'hop_count': 9, 'power_levels': 45, 'sent_time': 3357.4376672872754, 'arrival_time': 3357.43772821374, 'distance': 60.92646423459034} dest: [255,255] package type: HEART_BEAT"
3357.437758,77,"[24,5]",ROUTER,"Packet received at [24,5] from [31,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [31,254], 'gui': 76, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [31,1], 'ch_addr': [31,254], 'hop_count': 9, 'power_levels': 45, 'sent_time': 3357.4376672872754, 'arrival_time': 3357.4377516822838, 'distance': 84.3950082040445} dest: [255,255] package type: HEART_BEAT"
3357.437773,85,"[31,2]",REGISTERED,"Packet received at [31,2] from [31,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [31,254], 'gui': 76, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [31,1], 'ch_addr': [31,254], 'hop_count': 9, 'power_levels': 45, 'sent_time': 3357.4376672872754, 'arrival_time': 3357.4377576545085, 'distance': 90.3672328603209} dest: [255,255] package type: HEART_BEAT"
3357.437773,65,"[4,5]",ROUTER,"Packet received at [4,5] from [31,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [31,254], 'gui': 76, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [31,1], 'ch_addr': [31,254], 'hop_count': 9, 'power_levels': 45, 'sent_time': 3357.4376672872754, 'arrival_time': 3357.4377726279777, 'distance': 105.34070201776271} dest: [255,255] package type: HEART_BEAT"
3357.715908,93,"[34,2]",REGISTERED,"Packet received at [34,2] from [35,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [35,254], 'gui': 83, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [28,3], 'ch_addr': [35,254], 'hop_count': 8, 'power_levels': 45, 'sent_time': 3357.715847267463} dest: [255,255] package type: HEART_BEAT"
3357.715919,82,"[27,2]",CLUSTER_HEAD,"Packet received at [27,2] from [35,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [35,254], 'gui': 83, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [28,3], 'ch_addr': [35,254], 'hop_count': 8, 'power_levels': 45, 'sent_time': 3357.715847267463, 'arrival_time': 3357.7159082408066, 'distance': 60.97334368547257} dest: [255,255] package type: HEART_BEAT"
3357.715929,92,"[34,1]",REGISTERED,"Packet received at [34,1] from [35,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [35,254], 'gui': 83, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [28,3], 'ch_addr': [35,254], 'hop_count': 8, 'power_levels': 45, 'sent_time': 3357.715847267463, 'arrival_time': 3357.715919027444, 'distance': 71.75998143103435} dest: [255,255] package type: HEART_BEAT"
3357.715939,72,"[28,2]",CLUSTER_HEAD,"Packet received at [28,2] from [35,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [35,254], 'gui': 83, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [28,3], 'ch_addr': [35,254], 'hop_count': 8, 'power_levels': 45, 'sent_time': 3357.715847267463, 'arrival_time': 3357.715929305913, 'distance': 82.03845005355797} dest: [255,255] package type: HEART_BEAT"
3357.715943,73,"[28,1]",REGISTERED,"Packet received at [28,1] from [35,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [35,254], 'gui': 83, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [28,3], 'ch_addr': [35,254], 'hop_count': 8, 'power_levels': 45, 'sent_time': 3357.715847267463, 'arrival_time': 3357.7159393084694, 'distance': 92.04100658033954} dest: [255,255] package type: HEART_BEAT"
3357.715946,84,"[35,1]",ROUTER,"Packet received at [35,1] from [35,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [35,254], 'gui': 83, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [28,3], 'ch_addr': [35,254], 'hop_count': 8, 'power_levels': 45, 'sent_time': 3357.715847267463, 'arrival_time': 3357.715943433986, 'distance': 96.16652287597375} dest: [255,255] package type: HEART_BEAT"
3359.312146,10,"[18,2]",REGISTERED,"Packet received at [18,2] from [11,1]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [11,1], 'gui': 20, 'role': <Roles.REGISTERED: 4>, 'addr': [11,1], 'ch_addr': None, 'hop_count': 4, 'power_levels': 45, 'sent_time': 3359.3120920283} dest: [255,255] package type: HEART_BEAT"
3359.312154,21,"[6,2]",ROUTER,"Packet received at [6,2] from [11,1]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [11,1], 'gui': 20, 'role': <Roles.REGISTERED: 4>, 'addr': [11,1], 'ch_addr': None, 'hop_count': 4, 'power_levels': 45, 'sent_time': 3359.3120920283, 'arrival_time': 3359.3121459390927, 'distance': 53.910792619215016} dest: [255,255] package type: HEART_BEAT"
3359.312162,11,"[6,8]",ROUTER,"Packet received at [6,8] from [11,1]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [11,1], 'gui': 20, 'role': <Roles.REGISTERED: 4>, 'addr': [11,1], 'ch_addr': None, 'hop_count': 4, 'power_levels': 45, 'sent_time': 3359.3120920283, 'arrival_time': 3359.312153515488, 'distance': 61.48718755018016} dest: [255,255] package type: HEART_BEAT"
3359.312165,11,"[6,8]",ROUTER,"Packet received at [6,8] from [18,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [18,2], 'gui': 10, 'role': <Roles.REGISTERED: 4>, 'addr': [18,2], 'ch_addr': None, 'hop_count': 4, 'power_levels': 45, 'sent_time': 3359.31211835741} dest: [255,255] package type: HEART_BEAT"
3359.312172,30,"[11,3]",CLUSTER_HEAD,"Packet received at [11,3] from [11,1]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [11,1], 'gui': 20, 'role': <Roles.REGISTERED: 4>, 'addr': [11,1], 'ch_addr': None, 'hop_count': 4, 'power_levels': 45, 'sent_time': 3359.3120920283, 'arrival_time': 3359.3121619747367, 'distance': 69.94643673850214} dest: [255,255] package type: HEART_BEAT"
3359.312172,20,"[11,1]",REGISTERED,"Packet received at [11,1] from [18,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [18,2], 'gui': 10, 'role': <Roles.REGISTERED: 4>, 'addr': [18,2], 'ch_addr': None, 'hop_count': 4, 'power_levels': 45, 'sent_time': 3359.31211835741, 'arrival_time': 3359.3121650587273, 'distance': 46.70131721792892} dest: [255,255] package type: HEART_BEAT"
3359.312197,31,"[6,4]",ROUTER,"Packet received at [6,4] from [11,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [11,254], 'gui': 30, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [11,3], 'ch_addr': [11,254], 'hop_count': 4, 'power_levels': 45, 'sent_time': 3359.3121188312607} dest: [255,255] package type: HEART_BEAT"
3359.312199,20,"[11,1]",REGISTERED,"Packet received at [11,1] from [11,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [11,254], 'gui': 30, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [11,3], 'ch_addr': [11,254], 'hop_count': 4, 'power_levels': 45, 'sent_time': 3359.3121188312607, 'arrival_time': 3359.3121969615527, 'distance': 78.13029183932008} dest: [255,255] package type: HEART_BEAT"
3359.312200,0,"[18,1]",CLUSTER_HEAD,"Packet received at [18,1] from [18,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [18,2], 'gui': 10, 'role': <Roles.REGISTERED: 4>, 'addr': [18,2], 'ch_addr': None, 'hop_count': 4, 'power_levels': 45, 'sent_time': 3359.31211835741, 'arrival_time': 3359.3121722682026, 'distance': 53.910792619215016} dest: [255,255] package type: HEART_BEAT"
3359.312204,40,"[14,2]",CLUSTER_HEAD,"Packet received at [14,2] from [11,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [11,254], 'gui': 30, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [11,3], 'ch_addr': [11,254], 'hop_count': 4, 'power_levels': 45, 'sent_time': 3359.3121188312607, 'arrival_time': 3359.312198734913, 'distance': 79.90365223194745} dest: [255,255] package type: HEART_BEAT"
3359.312206,1,"[12,3]",REGISTERED,"Packet received at [12,3] from [18,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [18,2], 'gui': 10, 'role': <Roles.REGISTERED: 4>, 'addr': [18,2], 'ch_addr': None, 'hop_count': 4, 'power_levels': 45, 'sent_time': 3359.31211835741, 'arrival_time': 3359.3121999807204, 'distance': 81.62331034005427} dest: [255,255] package type: HEART_BEAT"
3359.312206,21,"[6,2]",ROUTER,"Packet received at [6,2] from [18,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [18,2], 'gui': 10, 'role': <Roles.REGISTERED: 4>, 'addr': [18,2], 'ch_addr': None, 'hop_count': 4, 'power_levels': 45, 'sent_time': 3359.31211835741, 'arrival_time': 3359.312205750889, 'distance': 87.39347902322004} dest: [255,255] package type: HEART_BEAT"
3359.312207,21,"[6,2]",ROUTER,"Packet received at [6,2] from [11,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [11,254], 'gui': 30, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [11,3], 'ch_addr': [11,254], 'hop_count': 4, 'power_levels': 45, 'sent_time': 3359.3121188312607, 'arrival_time': 3359.31220416932, 'distance': 85.33805893895544} dest: [255,255] package type: HEART_BEAT"
3359.312210,31,"[6,4]",ROUTER,"Packet received at [6,4] from [11,1]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [11,1], 'gui': 20, 'role': <Roles.REGISTERED: 4>, 'addr': [11,1], 'ch_addr': None, 'hop_count': 4, 'power_levels': 45, 'sent_time': 3359.3120920283, 'arrival_time': 3359.3121719319524, 'distance': 79.90365223194745} dest: [255,255] package type: HEART_BEAT"
3361.206642,4,"[19,1]",ROUTER,"Packet received at [19,1] from [12,1]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [12,1], 'gui': 3, 'role': <Roles.REGISTERED: 4>, 'addr': [12,1], 'ch_addr': None, 'hop_count': 4, 'power_levels': 45, 'sent_time': 3361.206589967338} dest: [255,255] package type: HEART_BEAT"
3361.206654,13,"[6,3]",ROUTER,"Packet received at [6,3] from [12,1]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [12,1], 'gui': 3, 'role': <Roles.REGISTERED: 4>, 'addr': [12,1], 'ch_addr': None, 'hop_count': 4, 'power_levels': 45, 'sent_time': 3361.206589967338, 'arrival_time': 3361.206641813821, 'distance': 51.84648290904916} dest: [255,255] package type: HEART_BEAT"
3361.206660,12,"[6,7]",REGISTERED,"Packet received at [6,7] from [12,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [12,254], 'gui': 2, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [12,2], 'ch_addr': [12,254], 'hop_count': 4, 'power_levels': 45, 'sent_time': 3361.2066065013128} dest: [255,255] package type: HEART_BEAT"
3361.206668,2,"[12,2]",CLUSTER_HEAD,"Packet received at [12,2] from [12,1]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [12,1], 'gui': 3, 'role': <Roles.REGISTERED: 4>, 'addr': [12,1], 'ch_addr': None, 'hop_count': 4, 'power_levels': 45, 'sent_time': 3361.206589967338, 'arrival_time': 3361.2066536643056, 'distance': 63.696967546183245} dest: [255,255] package type: HEART_BEAT"
3361.206685,3,"[12,1]",REGISTERED,"Packet received at [12,1] from [12,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [12,254], 'gui': 2, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [12,2], 'ch_addr': [12,254], 'hop_count': 4, 'power_levels': 45, 'sent_time': 3361.2066065013128, 'arrival_time': 3361.2066598414544, 'distance': 53.34014128277186} dest: [255,255] package type: HEART_BEAT"
3361.206687,13,"[6,3]",ROUTER,"Packet received at [6,3] from [12,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [12,254], 'gui': 2, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [12,2], 'ch_addr': [12,254], 'hop_count': 4, 'power_levels': 45, 'sent_time': 3361.2066065013128, 'arrival_time': 3361.206684521307, 'distance': 78.01999420587184} dest: [255,255] package type: HEART_BEAT"
